Aspest,Elevation,Slope,MAP,Distance to Roads,Distance to Faults,Distance to Rivers,NDVI,Lithology
0.007443453238077138,0.030954273549396092,0.029295287558467623,0.06170043276612255,-0.020093915,0.002473039032816427,0.037468681235423136,-0.162671185,0.0047230915792659395
-0.002620407,0.024693713948482184,-0.019596915,-0.035019715,0.05147638557691249,-5.22E-05,-0.004407472,-0.154853298,0.0018673933928857228
-0.010627288,0.038511430964407525,0.02079649684621988,-0.002985772,-0.017235399,-0.000500625,-0.001407276,0.15677792862373596,0.0002508428278126644
-0.008555625,0.019179173118025774,0.030147998140168237,-0.007798304,-0.018990242,-0.00030305,-0.000836908,0.19246515390585672,0.008992214480595064
-0.009056148,-0.0293585,-0.091480089,-0.000807731,0.061463662297949306,-0.001166961,0.03030346676333953,-0.061580679,-0.019240098
0.004691779728514872,0.011762713456089032,-0.021498411,0.05785555798972625,0.061450083017413816,0.0004479799184686918,0.019179279407294126,-0.108217204,0.003255531270956317
0.004181731389922362,-0.088681684,-0.023903719,-0.036070891,-0.042509316,-0.002638177,-0.006369265,-0.063348444,-0.000939757
0.0052516847511543075,0.03579251982505025,-0.071131488,0.02681140625429107,-0.021472028,0.00035269377718833653,0.012575847081151358,0.010891252862000465,0.0007862861453297001
-0.003557284,-0.020787129,0.01249906722949247,0.01790917660753465,-0.025606027,-0.000486487,-0.004494305,-0.179989679,0.0025452658867144064
0.010869359467164596,-0.093742739,-0.047347787,-0.027847063,-0.027582098,0.005660748929338387,-0.003613618,0.0686257105899472,0.014511437524347812
-0.007768886,0.02800509487387071,0.013878024136020123,0.028179547989522102,0.048678193932383866,0.0003060588776349067,0.01700009458568118,-0.089733309,-0.001376446
0.00284785672528985,0.03014121384675018,0.01002570216593711,-0.021817613,-0.033427293,-0.000890908,-0.004451853,-0.243211829,0.0009232329579465247
0.017065316423267876,0.03744384537558296,0.03544594556937037,0.04001974557495717,-0.009345163,0.0009920927750855226,-0.000432838,0.17276742572209214,0.005523464845217704
0.006502329108405716,0.02672300738970225,0.011614307226173199,-0.020983369,-0.031217295,-0.000808075,-0.004619975,-0.231151274,0.0010185756078876012
0.016247885583703485,0.03917030677330356,0.028326640348688748,0.010461577269330901,0.04282951522993214,0.0005181372059030731,-0.000539319,0.14056966122820666,0.014873323196527862
0.0031804953962670302,-0.119380111,0.009072678588421897,-0.034495754,-0.03238625,-0.000980572,-0.004574511,-0.22163255,0.0011829935747228687
-0.007789762,-0.059835209,-0.080211399,-0.000849135,-0.013848394,-0.000917823,-0.000221477,0.14296810420666448,0.0008188998020968685
0.019103151827777533,0.03577398952636033,0.028304585918492244,-0.012345504,0.05128412729134332,0.00015586894322342767,-0.000523904,0.11581726353575761,-0.001311842
-0.005378188,0.02752172949486436,0.008234623470754132,-0.020683871,-0.026257705,-0.000686477,-0.005771675,-0.188210344,0.0005568209406253311
-0.014536834,0.027334791655856745,0.030399331963224235,-0.004590519,0.04523191209354502,-0.000214955,-0.001602187,0.05333752754323439,0.0007794496862868766
0.004067182763977136,0.01012786693739515,0.014940784102122483,-0.022056919,-0.035122799,-0.000961829,-0.004507422,-0.235928449,0.0010475112116347073
0.014528215177318381,-0.030956316,-0.035091761,0.0014087014791511461,0.011014219089408075,-0.000103196,-0.001074047,0.14855141632208044,0.007392443889531193
0.006871212194497193,0.0037058335070501453,0.005483360522460448,0.0034370179793365803,0.0883018467259209,0.00025235252566759426,-0.003993795,-0.190178839,-0.001724543
2.1176140374104568e-05,0.0213158655221175,-0.02879169,-0.018913437,-0.031820984,-0.000432989,-0.005278499,-0.164619127,0.0010781928421677376
0.004459137040392852,0.0024821635088956924,-0.016151253,0.040269048525252704,-0.029484921,-0.000533756,-0.005019183,-0.178538672,-0.004029809
-0.018433261,0.03220596442350848,0.03119379152514138,-0.002672382,0.05604932037972236,0.0006253239124626192,0.02065609483839503,0.015178840058436017,0.004962131542410964
0.0005272641688100481,0.026554592953550303,-0.014656546,-0.014622828,0.035161582480298846,-0.00036012,0.0006519021823970693,0.15141491161851506,-0.001038399
-0.011695513,0.03685423692183883,-0.019830676,0.02011801978233221,-0.01007197,-0.000464595,-0.001400047,0.09824367042112114,0.004292256305825758
-0.017121586,0.026925452220126617,0.032259050693745135,-0.004540373,-0.019082088,-0.000228374,-0.000953221,0.16921747308298582,0.002135317533362015
0.0191143540786221,-0.087060889,0.03704998709182774,-0.019605145,0.06737544775695775,0.003953564798821879,-0.001127247,0.12380893354111779,0.012756918033285759
0.0035093535967206826,0.02826336463782422,0.00822124495484759,0.036714283472609195,0.030706727276176102,0.0003655609704183787,-0.003129213,-0.165908288,-0.005096782
-0.002061091,0.03698646275975535,-0.048245549,0.01891588648003851,-0.01603513,-0.001024941,-0.001113476,0.14583688192082211,0.0053963193681067865
0.0071147230492378715,0.03755422248281489,0.03222943135918559,0.029561459187996672,-0.012431157,-0.000384112,-0.0012438,0.15262659112281038,0.004573227278164076
0.015766440186439898,0.017899351874219403,-0.195820854,0.019372934409689437,0.002075834427927241,-0.000240927,0.010109868162157226,0.07644495401774727,0.006135020157388596
-0.004928288,0.02030737497104658,0.005274672277744676,-0.013578508,0.07203837830550586,-0.000339089,-0.003189114,-0.185533253,-0.000940588
-0.005471849,0.01854473403202148,-0.086551557,0.00774505013150015,0.03203228476682988,-0.000147398,-0.000663916,0.06646972641355475,-0.055506646
0.0076955717940667264,-0.092700624,0.04118724172407214,-0.03192788,-0.029710165,-0.002200142,-0.002554248,0.06792614210623787,-0.002250085
0.009866328658812781,-0.082564881,0.03294184258346086,-0.003829412,-0.022201388,-0.002047255,-0.002030962,0.08345609030694301,-0.002715647
-0.003333575,0.028844326628491374,0.011417275077168056,-0.031552878,-0.031659409,-0.000543399,-0.005403153,-0.210335852,0.002973779089481315
0.004826819399322668,0.020748195305492507,0.013118776390975083,0.004915985050808398,-0.0293854,-0.000908257,-0.005232456,-0.21479797,0.002905326308178662
0.0006863245466057564,0.033296053804381526,0.03428435593256568,0.004197041383550238,-0.019899412,2.8489310829972524e-05,-0.003559723,0.033222154974800376,0.0030667536699078794
0.0035395896866152296,0.016841490050092358,0.016077880520588214,0.08568059815532622,-0.022789707,-0.000565849,-0.004784942,-0.17089892,0.0036323998921502193
-0.000665567,0.029417285356064218,0.025849308455536485,-0.006078375,-0.01643231,-0.000289777,-0.001587243,0.16812179476735217,0.0014352185781544124
0.0015359671555998853,0.01699973456655972,0.02374099965814544,-0.026357852,-0.035706529,-0.000447498,-0.004444075,-0.090930524,-0.000701426
-0.008961573,-0.022310424,0.03433500193282988,0.023708272337650497,-0.017707749,-0.000292586,-0.001351069,0.17236892769542952,0.0020385578490830308
0.021425728835567502,0.02965846734223889,0.029380884746027253,0.004350573453481837,0.10038927724950278,5.428953405360042e-05,-0.002289536,-0.059759359,0.00098863384113903
-0.005882987,0.01697829901584015,0.007977601900290322,0.0021184254527637633,-0.02088272,0.0037532831515643852,-0.002651091,-0.169871612,0.003504846101163167
-0.011862908,0.03813273048213296,-0.021099251,0.0022622237063314927,0.02985711856963785,1.4605964726837078e-05,-0.000522875,0.1449791620878021,0.0016147796739847758
-0.003868736,0.03290300400059929,-0.000815743,-0.026329915,-0.02770375,-0.000772691,-0.005435713,-0.193272928,0.0009423923600956923
-0.019423014,0.03087685868493013,0.013554502011425423,-0.016715356,0.06659750938312474,-0.000137161,-0.003637868,-0.108042269,-0.000837748
-3.69E-05,0.012826772784531057,0.010191552110653078,-0.02927094,0.06823438904633171,-8.19E-05,-0.003811731,-0.212995269,0.003916717340777542
0.01264770082357813,0.029244596356444795,-0.136450126,0.012771286702512269,-0.009846272,-0.000476814,-0.001692695,0.059209883372038676,0.0064070086097074265
-0.008669903,0.0471867249027356,-0.065145334,0.003988805049050693,-0.021575048,-0.000342737,-0.004086337,0.10327179481727343,0.0008614168752191521
0.01859241573265196,0.02508120056694318,0.03985434404395193,0.026037584619282482,-0.014816926,-0.000359326,-0.00069839,0.13748917609702374,0.0036760749253213726
0.005032964116553584,0.0209305997380285,-0.006051463,0.045441485668834325,-0.025036966,-0.000628617,-0.004453531,-0.134906659,0.006079703779929779
0.010223427279295203,0.03648905767717396,0.037054913566137514,0.0009818574214914355,-0.020168548,2.075214993519091e-05,-0.002011762,0.03393387162978607,0.003074050123058793
0.006072366324266652,0.020293766396395543,0.009269349768011538,0.0029264248140420477,-0.032809123,-0.000418065,-0.00516685,-0.189299661,-0.000542705
0.009979020707262198,0.0033499727627766393,-0.072872859,-0.015707867,0.04053341616720137,0.00030890871338985933,0.021169088262844825,0.003528807064281446,0.0003781171396447624
0.002620601505947241,0.028255273714625394,0.015658553636992246,-0.027551298,0.08915036265173608,-0.000212929,-0.003196442,-0.194146776,-0.001558746
0.019558259592929946,0.03635668973476516,0.0326215439338263,0.005888020921853925,0.03993131989280631,0.0005181558996863152,-0.000574564,0.15292678876650234,0.015483883243900843
0.005080730856128974,0.024322517866716284,0.011142617951071432,-0.035081688,-0.032684227,-0.000654026,-0.005269314,-0.223065835,0.003406398871506862
0.0015168414895944677,0.022456423913762357,0.007751901676625599,-0.014623011,-0.030836899,-0.000716936,0.03752836143096383,-0.208884007,0.0008906977898395121
0.005419967326402912,-0.103610039,-0.00409564,0.018326678028694175,-0.025954088,-0.00053787,-0.0049992,-0.184393839,0.0005939579540648842
-0.000477402,0.025251510123484002,0.010794030000430374,-0.014280243,-0.035379768,-0.000702444,-0.004485425,-0.242437413,0.0027441041933273244
-0.006782086,-0.048345556,0.010912956013703052,-0.029847656,-0.032073117,-0.000756617,-0.004640113,-0.129642276,0.0023689645932223804
0.007940601817131895,0.03797871387645898,0.03677404058299927,0.01921906331220377,0.028265065691878803,-0.00028938,-0.001125474,0.039052757622060986,0.003761354593098587
0.005497387641474212,0.023355472907907734,-0.077291973,-0.003246272,-0.021279432,-0.000465951,-0.005948464,-0.106926684,0.0026998072547485337
-0.002937633,0.033010178010882206,0.01680471121329152,-0.032125606,-0.029157985,-0.000675107,-0.004743053,-0.196982085,0.0009055356400596247
-0.003917249,0.03690896602775441,0.01270408858831054,-0.015435782,-0.016363031,-0.000333975,-0.000894339,0.1859441510609648,0.0012340470375669934
0.015256818419370722,-0.071919205,-0.146222223,-0.008494599,0.005657829376927548,-0.002350101,0.018144398941466928,0.05094042949010247,0.0010940601799889456
0.007040409016498686,0.011874204816883702,0.035659838852391136,0.00035728502059385094,-0.02166202,-0.000117351,-0.00100418,0.1542822218292652,0.015912960854004954
-0.002329395,0.030527404191943646,0.03312415608129491,0.017471409572532112,-0.014587546,-0.000235898,0.012734938122213244,0.15984074040047558,0.0029355155476763657
-0.005843883,0.02657915052033857,0.018268673874304857,-0.02032868,-0.036185225,-0.00063767,-0.004621129,-0.225875258,0.002926703972717183
0.0027012623267091743,0.032043379179979924,0.032711168594661826,0.025036880687651048,0.013274861616608435,-0.000376355,-0.001018193,0.13321019010173696,0.003299098860975982
-0.010019331,-0.008557006,0.031938250222579075,0.053983389034817704,-0.014668044,-0.000593527,0.013370052866380286,0.12314962179596325,0.0010298216417494465
0.002239879511923606,0.03786346210430773,-0.072030246,-0.026798223,-0.019300732,4.90150212132782e-05,-0.001997287,0.16509309391810473,0.00993993755419861
0.0005117702016238259,0.024525274764556803,0.03649372827946429,0.05611320335158781,-0.013300745,-0.000619253,-0.001135921,0.14304206716938034,0.0014867939521257835
-0.000777494,-0.036710032,0.025709789467974753,-0.017729309,-0.017628356,-0.000997495,-0.001265782,0.1154933829438275,0.0012410796334725457
0.0002749556781757664,0.03984909531087437,0.0015140550275577057,-0.037499951,-0.023213109,-1.82E-05,-0.002264428,0.02865558120191989,5.216130535985292e-05
0.003809499050101662,0.02432385277262857,-0.011672898,-0.012922503,0.05850066398537309,9.062588488842984e-05,0.039869285440687276,-0.160811936,0.0031784516783602847
0.007894931946413953,0.030081718727214997,0.033509833339989956,0.015968915033594974,0.02648734311179023,-6.42E-05,0.009585727927980178,0.1394997488246571,0.0019098183391881535
0.004461284121263261,0.030351356704447715,0.01725779550752133,0.01553270940037858,-0.031794156,-0.000633318,-0.005514991,-0.220551926,0.0026703912157781673
0.011426900373668364,0.03776788453193934,0.022682441672588354,0.0019246989124581263,-0.018039493,-0.000644947,-0.001845458,0.13710109909359824,0.002206063792435123
0.012337246125941517,0.029198147049822168,-0.023597547,-0.002548238,0.02284993144477343,-4.15E-05,-0.00080289,0.11038930473200825,-0.000696485
-0.019326345,0.029678193903035763,0.03198203941490135,-0.007270794,-0.021614264,-0.000261953,-0.001087738,0.16964652885579118,0.0013854678749806208
-0.009880385,0.03394646841458788,0.018319170500181656,0.024268153204280933,0.03375135004954185,-2.12E-05,-0.001853924,0.04942036056827062,0.007274859948621718
-0.003657348,0.01969650695148026,-0.03847782,0.013689015946831978,0.053873011955498616,0.0003045895886064873,-0.002019495,0.02026851894669057,0.008824104864256818
0.00551968974191959,0.028747753272901463,0.015356886469146683,-0.031512571,-0.032453137,-0.000765338,-0.004653694,-0.217192486,0.0010468760562789253
-0.011254849,0.013251676506169562,0.03584965525705489,-0.020116872,0.05378865293762861,-0.000218845,-0.001368925,0.06147670589694022,-0.001875506
-0.007557844,0.024243878921527583,0.02940265771490803,-0.021113075,-0.017094202,-0.000600092,-0.000956894,0.17433176147848803,-0.000182366
-0.01112816,0.0011454566801809686,-0.024440792,-0.025663232,-0.03389591,-0.000246249,-0.004812172,-0.082761573,0.004318986543593924
0.019672816178410806,-0.070083674,0.011076861658584722,-0.01581953,0.011937383720850191,0.0047399750920056214,-0.003363616,0.02684721294339247,0.008270216562413191
-0.001961515,0.034802770459467176,-0.012870955,-0.006187605,-0.028096018,0.0016475468718765787,-0.004992365,-0.127415598,-0.001666617
-0.002590017,0.02486986987604825,-0.00195008,0.005643615632155468,-0.019009893,6.471172452648568e-05,-0.001297355,0.20805128870511694,0.005753529724237898
0.020376755751718326,0.030590487133171564,0.032251709154559896,0.006192676832292187,0.05192493476076659,0.0006846519647014629,-0.00059227,0.1618543727952234,0.01396823862668809
-0.01213721,0.03662795255253244,-0.007970707,0.03294364328215492,-0.014983768,-0.000272048,-0.001241214,0.08314883966131431,0.0027721320505889333
-0.012112891,0.029528318102064764,0.03575822326914088,0.02334252286542016,0.014500996023812924,-0.000188452,-0.001531276,0.05742280628017428,0.004442001293537915
-0.009850383,-0.115630573,0.02700963018285826,-0.003080929,0.05101219688072824,-0.002777913,0.01191204315896103,0.07537925229986649,0.011755085859860208
-0.001391457,0.032145283547320554,-0.216149468,0.0057809177111736425,0.024532094951191796,0.0001943343467086419,-0.002153497,0.07338195503987309,0.013746897838803526
-0.013731472,-0.032569624,0.02152817693281862,-0.043892727,-0.028145722,-0.0001662,-0.00263281,0.021837351028746666,-0.000801592
0.01811005895686057,0.014916475412585735,-0.062853455,-0.001263831,0.03692856714373705,-1.74E-05,-0.000385077,0.10412067096058827,0.0053615848671462974
-0.001495318,0.030736908744461378,-0.023792702,-0.022165664,-0.015575927,-0.000280193,-0.00534073,-0.166566795,0.0013194857393626406
-0.003053245,0.02176873822680717,0.020923265444811757,0.003957846257200836,-0.027062116,-0.000302162,-0.00433934,-0.191081254,0.0024849713565327303
-0.001408339,-0.115621022,0.0020143769052922986,-0.023803086,-0.034155451,-0.000525926,-0.004638367,-0.203624769,0.0013377857714709216
0.012501790199425053,0.009858747626869889,0.035253787699543175,0.03504119539482079,0.03631627818203359,-0.00017491,0.00546798603881735,0.08086744778010212,-0.000665246
0.0217649862418451,-0.077101831,0.025169289512274047,-0.009268589,-0.024017735,0.004106608489047735,-0.001824086,0.19546137779041997,0.011300893066967575
0.003420376846857119,-0.03675452,0.006325952492772699,0.014350697818185367,0.026230330443915748,2.315253418797017e-05,-0.00375033,-0.177053382,-0.000495178
0.005630483818746529,0.035138503678681154,-0.023683872,0.03882438918149565,-0.032040345,-0.000260047,-0.005527998,-0.170178444,-0.002609838
0.009615987296060674,0.03507124980391401,0.025828918022291297,-0.010253639,-0.017578451,-8.62E-05,-0.001412401,0.17940216630321207,0.008603275106613633
-0.016800722,-0.13213102,-0.025382997,-0.019477546,0.024557422669418977,-0.004110614,-0.004973335,0.07640245895143687,0.009820389097351827
-0.000688437,0.028416197765518392,-0.05949844,0.03461420414918692,-0.017415143,-0.000454055,-0.001613747,0.14500498605829612,0.003346426618281493
-0.010775649,0.02906494971556581,0.004762135424911334,0.028286198711426482,-0.012247652,-0.00033666,-0.001328441,0.12024380586035575,0.0034934714553702473
-0.000975411,0.03469388383063387,-0.077062448,0.02852950430047251,-0.017079575,-0.000407924,-0.0017262,0.0451520982813653,0.0053531472343942895
-0.000387243,0.031949418613276964,0.034100763325184316,0.028006620903086463,0.030645843117363628,-0.000168913,0.009923861527383539,0.0824839770858367,0.0005348610274188207
0.006669125951957856,0.03121391733038296,0.016037377541630652,0.00014604354750129733,-0.027257988,-0.000537407,-0.00587909,-0.189529754,0.0014341815142588663
-0.000371916,-0.133005711,-0.031682891,-0.034231441,-0.029151988,-0.004348621,0.013411208737085125,0.060731100076837005,-0.00357324
-0.00984271,0.028207625608366108,0.013978763047446401,0.042622996624138085,-0.02741249,-0.00036998,-0.004236254,-0.098854747,0.007153712738285426
-0.010520885,0.020290069591431655,0.014052342540393824,-0.028237532,-0.033113916,-0.000724232,-0.004807339,-0.21685218,0.0027516287896931346
0.023082169790942422,-0.090968144,0.03599501144288671,-0.021579822,0.06245438748052282,-0.002919074,-0.003025836,0.1035652953795768,-0.003398826
-0.004133737,-0.011197784,0.03459379291638064,0.005754038834744611,-0.017303287,-0.000423807,-0.001043878,0.16579273260725497,0.0027357318692333094
-0.001807754,0.03426384644454559,-0.069357818,0.020046919564337323,-0.019705854,-0.000135994,-0.002136367,0.039851113535363795,-0.000535353
0.014743983916009753,0.0327698950782475,0.0270962153114023,-0.015720986,-0.015449461,-0.000402336,-0.001397682,0.17629849372708314,1.4287795052855671e-05
-0.016450587,0.007779303567995104,0.03521855515379392,0.021393078703393825,-0.016802925,-0.000481171,-0.001460396,0.07409849021758948,0.002244314614850144
0.0047092282054427125,0.03463878913919672,0.039800639060359376,0.03654138798159137,-0.011420732,-0.000590621,-0.001507107,0.12621448762437626,0.003208770347206369
-0.00388598,0.005316484792474771,-0.215050528,0.006017532062783043,-0.010391011,5.544882643127945e-06,-0.001947496,0.11004874262839176,0.008848768345819599
0.005729125208728184,0.009927219807519445,0.012612459890623888,0.023005601879573387,-0.020954633,-0.000258042,-0.004912114,-0.189907432,-0.002328974
0.014861419903590705,0.0301462134838884,0.02478082206716061,0.004453208588122647,0.09781818706406158,0.00047734762577585424,-0.002034266,-0.039971409,0.006698062536883015
0.004911906190531641,0.012148060874409578,0.022731348998728085,-0.004659241,-0.03550475,-0.000993647,-0.003927728,-0.090775619,0.0036343742884150767
0.007933944315695104,0.015555416323074254,-0.206821258,0.005297189976788119,-0.00549063,-0.000408257,0.01403215499039283,0.05667927406801118,-0.044588672
-0.014744768,-0.115139961,-0.062244013,-0.032790795,-0.029453162,-0.002882684,-0.001753939,0.13606676788444608,-0.001002522
0.0009319531979961014,-0.051296712,-0.012312436,-0.025725224,-0.035183205,-0.000573328,-0.004702403,-0.197208624,0.0028731484978555665
-0.005549161,0.00852298702216799,-0.226063244,0.010669957380184595,0.019533491520613105,-0.000222998,0.010777603834540229,0.05725650283919291,-0.059894087
-0.010612922,0.026697070742896966,-0.014305154,-0.025722127,0.05847222533637917,-3.55E-05,-0.003255724,-0.061170789,1.0595619419433534e-05
0.020119460576500575,-0.097129787,-0.085762433,-0.015882232,-0.031347188,-0.001367988,-0.001964187,0.09705723357016748,0.01808510295966908
0.004434908523689636,0.023047823562608965,-0.028665318,-0.002806645,-0.023293039,-0.000166034,-0.003777614,-0.166535168,-0.000285105
-0.005293801,0.008662265089549143,-0.223946181,0.016659766726641392,0.014950979395284033,-0.000231185,0.011717053220457845,0.054408583854949545,-0.060242282
0.021287604020753217,-0.086731293,0.037725991145937936,-0.021385315,0.020004718873877322,0.0051698859770183845,-0.001636486,0.17299083688841083,-0.00063768
-0.00385552,0.04414292583972668,-0.002703169,-0.002159691,-0.031370358,-0.000480498,-0.004919242,-0.095287843,0.001435083800073039
0.005429392097146992,0.028706242746372925,0.040184878718950615,0.03433460169719163,-0.013390567,0.004463198432814427,-0.001891472,0.05993719526892837,0.005376050490410822
-0.002229908,0.025362250218826345,0.0171152744197422,0.08365010401007185,-0.022992141,-0.000565955,-0.004920973,-0.181169989,-0.000363352
0.0023047503710805777,0.007094163597375255,0.007292143082731723,-0.017609719,-0.035606985,-0.000663404,-0.004401126,-0.216613262,0.0010093538650627187
0.0061983467069469675,0.030621773249401577,0.008478201360915986,0.05569902449906452,-0.025514282,0.0018835095873257707,-0.005114728,-0.178361983,0.006637003491906234
-0.006544043,-0.004757509,0.033377484425842076,0.04518086771422126,-0.014764753,-0.000396212,0.010058293188252576,0.09807230412752302,0.009813891840607806
-0.014022069,0.024479196137767154,0.02577325603293006,0.02666996690993641,0.0726357588340246,0.00023712751820236777,-0.002283914,-0.037903368,0.0024412760773694915
-0.011074861,0.024142964014012926,-0.049609834,0.016178526440232967,0.03134848160929311,-0.001090229,-0.001119708,0.10836416238680427,0.009327966672241693
0.008988785458806355,0.03676322518889794,0.02863324922655987,-0.021077568,-0.019526081,7.416736427186768e-05,-0.000997229,0.16791916260910425,0.011696701129369444
-0.013280008,0.028012598851174842,-0.064413706,0.02062939023913634,-0.018867003,6.206002667906604e-06,0.025660213432132796,-0.004826401,-0.002976929
0.007960505272001574,0.04009252721756551,0.03167098006500598,-0.000232445,-0.01722157,-0.000560422,0.011214389471755456,0.13274940893371134,-0.000637174
-0.001338511,0.014397518019689028,-0.02984588,-0.022547404,-0.035695139,-0.000650925,-0.003216344,-0.175624578,0.00031701651256151557
-0.0003248,0.006738872569187536,-0.239830907,-0.00211817,0.018967089005555906,-0.000219034,-0.001706206,0.0753937342572613,0.003987538064106909
-0.009291269,0.029807484545244095,0.0118186439657251,-0.019064226,-0.029484661,-0.000534041,0.042006887377544634,-0.209848714,0.0034505646996914182
0.0020201825067428063,-0.007206126,0.013681744805733729,-0.004429147,-0.030153882,-0.000330129,-0.005321039,-0.186280872,-0.001050793
-0.004299998,-0.091138685,-0.055703279,-0.022327258,-0.028975117,-0.001142939,-0.005269512,-0.171058959,0.002665161093890919
0.0035429141071100364,-0.032607075,0.030975227114691438,0.008297509887644064,-0.019653974,-0.000120842,-0.0017861,0.027612318803142726,0.0032856947996805063
-0.000793211,0.02961297317642745,-0.014244524,0.003573846524075955,-0.034523493,-0.000761401,-0.005476188,-0.163751237,0.003612773133404583
-0.01104995,0.03229682936613602,0.03173066440085965,0.010954656562099251,0.057304977795154206,0.00025728708608630213,-0.000528865,0.14543950793163357,0.013369184406971239
0.00011511169572773968,0.031865941290876415,0.01032297085996527,-0.013831642,0.0393918110270331,-9.17E-05,0.02264797067301262,-0.168643689,0.0008487472123103721
-0.011549397,0.03899417920665268,-0.077333761,0.024062039037125026,-0.012431892,-0.000387534,-0.00088922,0.06207434943542767,-0.000842442
0.01621335422782322,-0.091559385,-0.062391426,-0.02725757,0.02047776214920118,0.0031190939593372753,0.008539596321031148,0.12085373587555646,0.011164283809988356
-0.005211089,0.028522566892962647,-0.002819544,-0.000863294,-0.01245173,-0.000459394,-0.001600392,0.15152474328738288,0.003571255960459543
-0.011057152,0.0013289297117822793,0.04082825392111366,0.023752054793489408,-0.015050166,0.0034028358528023616,-0.002330079,0.09272280930749502,0.005592955798357885
0.013307175847279671,0.012212591475196346,0.009400722324501632,0.005031026165223342,-0.025519696,-0.000242101,-0.004688652,-0.173507608,-0.000136475
-0.0149187,0.030870959500389206,0.0014491119244855668,-0.004668547,-0.010232144,-0.000398415,-0.001453953,0.09637028256948081,0.0010257332210242788
-3.50E-05,0.019673292432153357,0.03286730564019013,0.03290581861343396,0.033053178205772415,-0.000321538,0.0068141551006266135,0.09062246354731583,-0.001419849
-0.001854375,0.024712202519219975,0.020363468201456604,0.04702081490095868,-0.027711353,-0.000447172,-0.004382147,-0.159821501,0.005448337267694545
-0.003950988,0.030147645870264556,0.008274916436578275,-0.001357433,-0.0280225,-0.000578508,-0.005395618,-0.140223217,0.0009362135836079253
-0.01062698,0.012339541164240865,-0.0043472,-0.001369281,-0.032252633,-0.000621501,-0.004622572,-0.077093139,0.0021320397118876396
-0.008894241,0.020302082171281134,-0.033742234,0.03647755753894474,-0.015841411,-0.000160429,-0.002420008,-0.05851569,-0.006655896
0.00486184490210941,-0.000364699,0.022975876935849054,-0.038818941,-0.035862719,-0.000697157,-0.005371339,-0.212464039,0.007985049123421947
-0.007805071,0.02120090485852565,-0.116339407,0.012250005869018634,0.03356325725974617,4.561402339298277e-06,0.006194309181838818,0.08563612126366134,0.01460832415949143
0.004969170042232671,0.034039293804002106,-0.006172144,-0.020529193,-0.016431367,0.005060131644358093,-0.005167905,-0.19049128,0.0013716145012583718
-0.011484168,-0.138845049,-0.08793166,-0.036295798,-0.031838928,-0.003099176,0.011025893796271039,0.05844138263492793,-0.002242986
0.0015081466301798715,0.04338935727573195,0.0019570836896561604,0.01111965272840811,-0.018345834,-0.000343224,-0.000566199,0.19979500726192131,0.0014134478785673172
-0.017109534,0.024696411412261223,0.03329411405644759,-0.004032862,-0.019713025,-0.00030654,-0.001056355,0.17954156786572864,0.001722585118370761
0.0003084319732865358,0.026314589013856065,0.027232172605031933,-0.016414874,0.034500481884231576,-0.000231738,-0.001052702,0.16501900121704394,0.0003964744693010246
-0.013433478,0.005229634721063085,0.01942019885890856,-0.002673987,-0.03314458,-0.000863191,-0.004147618,-0.097756736,0.0037852335344569494
0.0009886394284181212,0.0426128500635267,0.028237602257443754,0.043605497074118496,-0.012528302,-0.000580547,-0.000688476,0.06252401053325189,0.0027013471293740026
-0.005433123,0.016496047596352228,-0.004262485,-0.001848242,0.035463694812543425,-0.00026077,-0.004271538,-0.128905753,0.0040131732483899415
-0.006654781,0.0332102059361239,0.013227696339032306,-0.007333856,0.08830708916305242,-0.000209764,-0.002335503,-0.15160043,-0.001754617
0.00513927902823972,-0.062311544,-0.027145929,-0.012943397,0.060372740087953,-0.002752785,-0.002608537,0.09634070255904711,-0.00252292
0.011070376155335092,-0.049350929,-0.016455206,-0.017984017,-0.034067771,-0.000860293,-0.004328662,-0.09248622,0.0009248722868078267
-0.000929404,0.013361537529255037,-0.192444225,-0.008833302,0.01823338782645709,-0.000297898,-0.002671869,0.0886766073451689,-0.05862283
-0.004051748,0.024330270117242304,-0.016158637,-0.006499545,0.03065814190666745,-0.000334204,-0.000834708,0.14236846768937544,0.0018648552558854542
0.014239521687729058,-0.030176039,0.03242152253230381,0.005110006863127156,-0.020412783,5.90688021106636e-05,-0.001829994,0.025600385488960046,-0.001239474
0.004542932357371136,-0.106121664,-0.059586264,-0.020811082,0.05914283469890969,-0.002649349,0.014374292549168565,0.09386791043713372,-0.001333222
0.006935198400898224,0.02905678259276063,0.03874757299657161,0.006416301531174171,0.04008106112456233,-5.32E-05,-0.000761413,0.12300549562270721,0.0015694726726991804
-0.01347158,0.016943034092962356,0.033115481201851524,-0.000769684,-0.018742273,-0.000738743,-0.001448099,0.08896405184011001,-0.00042532
0.017201252259332944,0.029850231958049336,0.011913792459956418,0.002124016390175288,0.09061628654989118,-0.00107816,-0.002580026,-0.08156529,0.0016915181803291216
0.006140486860573907,0.03644754811409385,0.03583830741594163,0.03178522108977097,-0.010436388,-0.000453068,0.011247773915360432,0.0647114670521503,0.005002968218586432
-0.008400037,-0.126206347,-0.015617097,-0.018518371,-0.023759805,-0.003429168,-0.005431198,0.04793678391599499,-0.002109657
-0.001754301,0.029597361739402514,0.03619332205269346,0.001421411154583556,-0.016461651,-0.000362918,-0.001281257,0.16916951871245794,0.00338629148407113
